Student_ID,Age,Gender,Degree,Branch,Semester,CGPA,Python,SQL,Java,C++,JavaScript,HTML_CSS,Data_Structures,OOP,Statistics,Mathematics,Machine_Learning,Deep_Learning,Data_Visualization,Pandas,NumPy,Power_BI,Communication,Leadership,Problem_Solving,Critical_Thinking,Creativity,Teamwork,Presentation,Time_Management,AI_Interest,Programming_Interest,Research_Interest,Business_Interest,Cloud_Interest,Cybersecurity_Interest,Finance_Interest,Design_Interest,Analytical_Thinking,Logical_Reasoning,Attention_to_Detail,Decision_Making,Confidence,Adaptability,Curiosity,Projects,Internships,Hackathons,Certifications,GitHub_Activity,Open_Source,Career
35151,28,Male,B.Sc,Computer Science,3,8.04,2,5,3,2,1,2,4,4,4,4,1,1,4,3,3,4,5,3,5,5,4,4,3,5,2,5,3,5,4,5,4,2,5,5,5,5,5,4,5,6,2,2,2,4,3,Database Administrator
24455,21,Male,B.Tech,Data Science,7,7.4,2,2,1,2,5,5,1,1,2,3,1,1,5,2,2,1,5,4,5,4,5,5,5,4,2,5,4,4,2,1,3,5,3,3,5,5,5,5,5,7,1,2,5,3,0,UI/UX Designer
33464,20,Female,MCA,Artificial Intelligence,4,9.53,4,3,4,5,5,5,5,5,2,4,1,2,2,3,3,1,4,3,5,5,4,5,3,4,2,5,5,3,5,2,2,3,5,5,4,5,5,5,4,5,1,4,4,5,5,Software Engineer
85791,25,Male,B.Tech,Artificial Intelligence,7,8.52,4,4,4,3,1,1,5,5,5,5,4,4,4,4,4,5,3,2,4,4,5,3,4,5,5,5,5,3,2,2,1,2,5,5,5,3,5,3,5,5,1,3,4,4,0,Data Scientist
30330,23,Female,B.Sc,Information Technology,2,9.38,3,5,3,3,1,2,4,3,2,4,2,1,3,2,3,2,5,5,5,5,4,5,4,5,1,4,5,4,5,4,3,2,5,5,5,5,4,5,5,3,2,2,5,3,3,Database Administrator
25729,26,Male,M.Tech,Computer Science,1,9.9,5,5,5,4,2,2,4,5,5,5,5,5,4,4,5,4,5,3,5,5,4,5,3,5,5,5,5,2,4,3,1,2,5,5,4,4,4,5,5,8,3,4,5,5,1,AI Engineer
98271,25,Female,M.Tech,Data Science,8,8.15,2,4,2,2,1,1,2,3,4,5,2,1,5,3,3,5,5,5,5,5,5,5,5,5,3,3,5,5,3,1,5,2,5,5,4,5,5,5,5,4,2,3,4,2,2,Business Analyst
80629,21,Male,B.Sc,Computer Science,6,8.84,5,4,4,3,1,2,4,4,5,4,5,4,5,4,5,5,4,2,4,5,4,5,4,5,5,4,5,3,3,1,2,2,5,4,4,3,3,3,5,5,1,5,6,4,1,Data Scientist
69340,18,Female,M.Tech,Artificial Intelligence,4,8.06,4,5,4,4,3,3,5,4,3,5,1,2,2,2,3,2,5,3,5,5,3,5,3,5,3,4,4,2,5,5,2,2,5,5,5,5,4,5,5,6,3,2,3,3,2,Cybersecurity Analyst
47436,26,Female,B.Sc,Artificial Intelligence,6,7.95,3,5,3,2,2,2,3,3,2,5,1,1,4,3,3,4,4,5,5,5,3,5,3,5,2,4,4,4,5,4,3,1,5,5,5,4,5,5,4,3,3,2,3,4,1,Database Administrator
22540,28,Male,M.Tech,Data Science,8,7.28,5,4,3,3,1,1,3,5,5,5,5,4,4,4,4,4,3,3,4,5,4,4,4,5,5,5,4,3,2,2,1,1,5,5,5,3,5,4,5,4,3,5,3,3,2,Data Scientist
55989,24,Female,B.Sc,Information Technology,5,8.47,3,5,4,3,5,2,5,4,2,4,3,2,3,4,3,2,4,4,5,5,5,5,3,5,2,5,5,2,5,4,2,1,5,5,4,5,4,5,5,6,3,5,6,5,3,Cloud Engineer
94071,26,Female,B.Tech,Artificial Intelligence,6,9.44,5,3,2,2,2,2,4,3,5,4,5,3,4,4,5,5,4,2,4,5,5,3,3,5,5,5,4,2,3,2,1,1,5,5,4,5,5,4,5,5,2,2,5,3,0,Data Scientist
55872,28,Male,M.Tech,Data Science,3,8.23,4,5,2,2,1,1,3,3,4,5,4,3,4,4,4,3,4,3,4,5,3,5,3,4,5,5,4,2,3,2,1,2,5,4,5,4,5,3,5,8,1,2,4,4,0,Data Scientist
12416,26,Female,BCA,Information Technology,3,9.1,3,1,2,1,3,4,3,2,2,3,2,1,4,1,1,2,5,3,5,5,5,5,5,4,2,5,4,4,1,2,3,5,4,5,5,4,5,5,5,5,3,2,5,1,0,UI/UX Designer
74917,28,Male,MCA,Artificial Intelligence,7,7.27,5,4,3,4,3,3,5,5,5,5,5,5,3,4,5,4,4,3,5,5,4,5,5,4,5,5,5,2,4,2,2,3,5,5,4,4,5,4,5,7,3,5,4,5,1,AI Engineer
52842,20,Male,MCA,Computer Science,8,8.16,5,5,3,3,1,2,4,4,5,5,5,5,5,5,5,3,3,3,5,5,4,4,3,5,5,5,5,2,4,3,1,2,5,5,5,4,4,5,5,5,3,5,5,5,3,Machine Learning Engineer
63052,25,Male,M.Tech,Artificial Intelligence,4,6.82,3,5,2,3,2,1,5,3,3,4,1,1,2,2,2,4,5,4,5,5,3,4,4,5,1,4,5,4,5,3,4,1,5,5,5,5,5,5,5,4,3,3,5,3,2,Database Administrator
71502,25,Male,MCA,Information Technology,7,8.53,3,5,2,2,2,2,5,3,3,4,1,1,4,2,2,4,4,4,5,5,3,4,3,5,1,5,4,5,5,3,3,2,5,5,5,5,5,5,4,3,1,3,3,4,2,Database Administrator
31409,21,Female,BCA,Artificial Intelligence,3,8.12,1,2,1,1,4,4,1,2,2,3,1,1,5,1,2,1,5,5,4,4,5,5,5,4,1,4,4,3,1,2,2,5,5,4,5,4,4,5,5,8,2,2,2,1,1,UI/UX Designer
53642,19,Female,BCA,Data Science,4,8.07,4,5,3,2,2,1,3,4,2,5,1,1,3,2,3,4,5,4,5,5,4,4,3,5,2,4,3,4,5,5,4,2,5,5,5,4,5,4,5,6,3,1,5,3,1,Database Administrator
14042,25,Male,BCA,Computer Science,2,8.07,5,4,3,3,4,4,4,5,2,3,3,1,3,3,3,2,4,5,5,5,3,4,3,5,2,4,5,3,5,5,2,1,5,5,5,4,5,4,5,8,3,2,3,3,4,Cybersecurity Analyst
31471,28,Female,B.Sc,Information Technology,1,7.49,3,5,2,2,2,1,2,3,5,5,4,1,5,5,4,5,4,3,4,5,3,5,5,4,4,5,4,5,3,2,4,5,5,5,5,5,3,4,4,4,2,2,2,2,2,Data Analyst
16552,27,Female,BCA,Computer Science,4,6.81,4,5,2,3,4,3,4,5,2,4,2,1,3,4,3,1,5,3,5,5,5,5,4,5,3,5,3,2,5,5,3,2,5,5,5,4,5,5,4,8,2,2,3,4,4,Cloud Engineer
69279,27,Male,M.Tech,Computer Science,4,8.78,2,5,2,2,2,2,3,3,3,3,2,1,4,2,3,3,4,5,5,5,4,4,4,5,1,5,5,5,4,4,4,1,5,5,5,4,5,4,4,3,3,1,2,4,1,Database Administrator
41046,19,Female,B.Sc,Computer Science,8,6.67,5,3,3,5,3,3,4,4,5,5,5,5,4,5,5,2,5,5,5,5,5,4,4,3,5,5,5,2,3,2,2,2,5,5,4,4,4,5,5,6,1,5,5,5,1,AI Engineer
31762,21,Male,M.Tech,Computer Science,2,7.68,4,3,2,3,2,2,3,4,4,5,4,4,5,4,4,3,4,4,4,5,3,5,3,4,5,5,5,2,2,2,1,2,5,5,4,4,4,4,5,8,2,1,4,3,1,Data Scientist
15860,21,Male,MCA,Artificial Intelligence,5,9.68,3,5,2,1,2,2,3,4,5,4,4,2,5,5,4,5,4,2,4,5,4,4,5,4,3,3,4,5,2,1,4,4,5,5,5,4,3,5,5,6,1,3,4,2,1,Data Analyst
73861,28,Male,BCA,Information Technology,1,7.75,3,3,4,4,5,4,5,5,3,4,1,1,2,3,4,1,3,4,5,5,4,5,2,5,2,5,4,4,4,2,1,2,5,5,4,4,5,5,4,5,3,5,4,4,2,Software Engineer
68566,26,Female,BCA,Information Technology,3,8.2,4,5,1,2,1,1,3,3,4,4,1,1,5,4,3,5,5,4,5,5,5,5,5,4,3,4,5,5,3,2,5,2,5,5,5,5,5,5,4,5,1,1,2,3,0,Business Analyst
74822,25,Male,B.Tech,Data Science,2,8.58,4,5,1,1,2,2,3,2,4,5,2,1,5,5,4,5,5,4,5,5,4,5,5,5,2,3,5,5,2,2,5,3,5,5,5,5,4,5,4,6,1,3,5,2,0,Business Analyst
86596,19,Female,M.Tech,Information Technology,7,6.58,5,3,3,3,3,3,5,4,4,5,5,5,5,5,5,2,4,4,5,5,4,3,5,4,5,5,5,3,3,3,1,3,5,5,5,4,5,4,5,7,2,3,5,5,2,AI Engineer
53392,22,Female,MCA,Data Science,8,9.85,2,2,2,2,5,4,3,1,2,3,1,1,4,2,1,1,5,4,5,5,5,5,5,4,2,4,5,5,1,1,2,5,3,3,5,4,4,5,5,8,3,0,4,3,1,UI/UX Designer
11947,23,Male,B.Sc,Information Technology,4,9.52,4,4,4,3,1,2,3,5,5,5,4,3,4,4,5,4,4,2,4,4,3,5,4,4,5,4,5,3,3,1,2,1,5,4,5,5,3,3,5,4,1,1,5,3,3,Data Scientist
17391,26,Male,MCA,Information Technology,8,7.85,2,4,2,2,1,1,2,3,4,3,1,1,5,5,3,5,5,4,5,5,5,5,5,5,2,4,4,5,3,1,5,3,5,5,4,5,5,5,5,3,1,3,4,1,1,Business Analyst
65499,20,Female,M.Tech,Data Science,1,9.7,5,5,4,5,1,1,5,5,5,5,5,5,5,5,5,4,4,4,5,5,4,5,5,5,5,5,4,2,4,3,2,2,5,5,5,5,5,5,5,7,4,2,5,5,2,Machine Learning Engineer
87304,24,Male,B.Tech,Data Science,8,8.7,1,2,1,1,3,4,2,1,2,3,1,1,5,2,1,2,5,4,4,4,5,5,5,4,2,5,5,4,1,1,2,5,3,4,5,5,4,5,5,6,3,1,5,2,1,UI/UX Designer
91386,26,Female,BCA,Computer Science,8,9.63,1,2,1,1,4,4,2,1,1,3,1,1,4,1,2,2,5,3,4,5,5,5,5,4,1,3,5,4,2,2,2,5,3,3,5,4,4,5,5,6,1,0,5,2,0,UI/UX Designer
47203,22,Female,B.Sc,Information Technology,1,6.93,5,5,4,4,2,1,4,4,5,5,5,5,5,5,5,4,5,3,5,5,4,5,3,5,5,5,5,2,5,3,1,1,5,5,5,4,3,4,5,7,2,2,5,5,3,Machine Learning Engineer
86121,24,Male,B.Tech,Artificial Intelligence,6,8.32,3,4,3,3,4,3,4,4,2,4,2,1,2,2,2,1,5,4,5,5,4,5,4,4,2,5,5,3,5,4,2,1,5,5,4,4,4,5,4,5,2,3,5,4,4,Cloud Engineer
91492,25,Female,B.Sc,Artificial Intelligence,4,9.77,2,4,2,1,2,2,3,2,4,5,2,1,5,3,2,5,5,4,5,5,4,5,5,5,2,3,5,5,3,1,5,2,5,5,4,5,5,5,5,6,2,2,5,3,1,Business Analyst
74100,28,Female,M.Tech,Data Science,2,9.83,4,5,4,2,5,4,4,4,3,3,3,1,3,4,3,1,4,5,5,5,4,5,3,5,2,5,4,2,5,5,3,2,5,5,4,4,4,5,5,4,1,3,6,4,3,Cloud Engineer
83609,28,Male,BCA,Artificial Intelligence,1,8.72,4,5,1,1,2,2,3,4,5,5,4,1,5,5,4,5,5,4,5,5,5,4,5,5,2,3,4,5,2,1,5,3,5,5,5,5,5,4,5,5,1,3,3,2,2,Data Analyst
54449,23,Female,MCA,Computer Science,3,6.64,3,1,1,1,5,4,1,1,2,3,1,1,4,2,2,2,5,4,5,5,5,5,5,5,1,3,4,4,1,1,2,5,3,4,5,5,5,5,5,4,2,1,5,2,1,UI/UX Designer
79030,28,Female,MCA,Artificial Intelligence,2,8.62,5,4,5,3,2,2,4,5,4,5,5,5,3,4,5,2,5,5,5,5,5,4,5,3,5,5,5,2,5,2,2,2,5,5,4,5,5,4,5,6,2,2,3,4,3,AI Engineer
56027,26,Female,BCA,Artificial Intelligence,2,7.73,3,5,1,1,1,1,3,2,5,4,4,1,5,5,4,5,5,2,5,5,4,4,5,4,4,4,5,5,3,1,4,5,5,5,5,5,4,5,4,3,3,2,3,4,2,Data Analyst
13786,20,Male,MCA,Artificial Intelligence,2,8.24,3,5,2,2,5,4,4,5,2,3,2,2,2,2,3,1,5,3,5,5,3,5,3,5,2,5,5,2,5,4,3,2,5,5,4,4,4,5,5,5,1,5,3,4,2,Cloud Engineer
33134,21,Female,MCA,Artificial Intelligence,2,9.64,2,5,3,3,2,2,5,3,4,3,1,1,3,3,2,2,5,4,5,5,4,4,4,5,2,5,4,5,5,3,4,2,5,5,5,5,5,5,5,6,2,3,2,3,1,Database Administrator
47857,20,Female,BCA,Computer Science,5,6.72,3,5,3,1,2,2,2,4,5,4,4,1,5,5,5,5,5,3,4,5,4,5,4,4,4,3,4,5,2,1,4,3,5,5,5,4,3,4,5,6,2,2,4,2,2,Data Analyst
37801,24,Female,BCA,Computer Science,3,9.83,4,5,2,2,2,2,2,3,5,3,2,1,5,3,3,5,5,4,5,5,4,5,5,4,3,3,5,5,3,1,5,3,5,5,4,5,4,5,4,4,2,3,5,3,1,Business Analyst
83404,18,Male,B.Sc,Artificial Intelligence,2,8.58,5,5,2,1,2,2,4,4,5,4,2,2,5,5,4,5,5,3,4,5,3,4,4,5,2,5,5,5,3,1,5,5,5,5,5,5,4,5,5,5,2,1,4,3,0,Data Analyst
76131,23,Female,B.Sc,Computer Science,5,8.42,4,5,2,1,1,2,2,4,5,5,4,2,5,5,4,5,4,4,5,5,3,4,4,4,3,5,4,5,2,1,5,4,5,5,5,5,5,5,4,6,3,1,3,2,1,Data Analyst
44993,23,Male,M.Tech,Artificial Intelligence,1,7.41,3,5,1,2,2,2,2,4,5,4,3,2,5,5,5,5,4,2,5,5,3,4,5,4,3,3,5,5,3,1,5,4,5,5,5,4,5,4,5,6,3,3,2,4,2,Data Analyst
24520,22,Male,M.Tech,Data Science,3,9.6,3,1,1,1,5,4,3,1,1,2,2,1,5,1,1,1,5,4,4,5,5,5,5,5,2,3,5,5,1,2,3,5,4,5,5,4,4,5,5,7,2,0,3,1,0,UI/UX Designer
33475,20,Male,MCA,Data Science,8,7.5,5,5,2,3,1,2,5,3,4,5,5,3,5,5,5,5,4,4,4,5,3,4,3,4,5,5,4,2,2,2,2,1,5,5,5,3,5,5,5,7,2,1,2,4,2,Data Scientist
39950,23,Male,MCA,Artificial Intelligence,6,8.77,5,4,2,5,1,1,4,4,5,5,5,5,4,5,5,3,3,4,5,5,3,4,4,4,5,5,5,2,4,3,1,1,5,5,5,5,3,4,5,8,4,4,6,5,4,Machine Learning Engineer
84495,18,Female,M.Tech,Data Science,2,8.46,5,5,3,2,2,2,3,4,5,5,2,2,5,5,5,5,5,4,4,5,4,5,5,4,3,4,4,5,3,1,4,4,5,5,5,4,4,5,5,6,1,2,2,2,0,Data Analyst
48301,27,Female,MCA,Artificial Intelligence,1,6.79,3,5,4,4,5,4,5,5,2,5,1,2,3,4,3,2,4,4,5,5,4,5,4,5,3,5,5,4,3,2,3,2,5,5,4,5,3,5,5,5,1,5,3,4,4,Software Engineer
38532,24,Female,BCA,Computer Science,5,9.83,1,1,2,2,3,4,2,3,1,3,2,1,5,2,2,1,5,4,5,4,5,5,5,5,1,3,4,5,1,1,3,5,3,4,5,5,4,5,5,6,1,1,5,1,1,UI/UX Designer
73657,19,Male,BCA,Computer Science,2,8.55,4,4,4,4,4,4,5,5,2,3,3,2,3,2,4,2,3,4,5,5,4,5,2,4,3,5,5,2,5,3,2,3,5,5,5,4,5,5,5,8,1,4,3,4,5,Software Engineer
64082,23,Male,B.Tech,Data Science,4,9.16,4,4,3,3,3,3,4,5,2,5,3,1,3,2,3,2,5,4,5,5,4,5,3,5,3,5,3,4,5,4,2,1,5,5,4,4,5,5,5,8,2,5,3,4,4,Cloud Engineer
88620,18,Male,B.Tech,Computer Science,5,8.99,5,4,3,4,1,1,5,4,5,5,5,4,4,5,5,3,3,3,5,5,4,5,3,5,5,5,5,3,5,3,2,2,5,5,5,5,4,4,5,7,2,5,4,5,5,Machine Learning Engineer
38170,28,Male,BCA,Artificial Intelligence,5,8.41,5,4,5,3,3,2,5,4,5,5,5,5,3,4,5,3,3,5,5,5,5,3,5,3,5,5,5,3,5,2,1,2,5,5,4,5,5,4,5,6,2,4,5,5,2,AI Engineer
56126,21,Female,B.Tech,Information Technology,7,7.73,1,2,2,1,3,5,1,2,2,2,1,1,5,2,1,2,5,3,4,5,5,5,5,5,2,5,5,5,1,2,2,5,4,3,5,4,5,5,5,8,3,1,3,3,2,UI/UX Designer
66165,28,Female,M.Tech,Data Science,8,7.82,4,5,1,1,1,1,3,2,4,3,1,1,5,4,3,5,5,4,5,5,5,5,5,5,3,3,4,5,3,1,5,2,5,5,4,5,4,5,4,4,3,3,5,3,2,Business Analyst
93316,21,Male,B.Sc,Computer Science,7,7.86,4,4,4,3,2,3,4,4,4,4,3,2,3,3,3,2,5,5,5,5,3,4,3,4,2,5,4,2,5,5,2,1,5,5,5,5,5,5,5,7,1,4,6,5,4,Cybersecurity Analyst
81834,25,Male,M.Tech,Computer Science,1,9.65,5,5,1,1,1,2,2,2,5,5,4,1,5,5,4,5,4,4,4,5,3,4,4,4,2,4,5,5,3,1,5,4,5,5,5,5,3,5,4,6,1,1,2,4,2,Data Analyst
64205,28,Male,MCA,Computer Science,1,7.44,5,4,2,4,1,2,5,4,5,5,5,5,4,5,5,4,5,3,5,5,3,5,3,5,5,5,4,3,5,3,2,2,5,5,5,5,4,5,5,6,4,2,5,5,5,Machine Learning Engineer
60241,19,Female,B.Sc,Data Science,5,8.19,5,4,2,4,1,1,4,4,5,5,5,4,4,5,5,2,3,4,5,5,3,5,3,4,5,5,5,2,5,3,1,2,5,5,5,5,3,4,5,5,3,2,6,4,5,Machine Learning Engineer
38788,22,Female,MCA,Artificial Intelligence,6,9.42,4,5,2,3,1,1,4,5,4,5,5,5,5,4,5,3,3,4,5,5,3,3,4,5,5,4,4,2,2,2,2,2,5,5,5,4,3,5,5,4,1,5,5,4,2,Data Scientist
91540,26,Female,MCA,Artificial Intelligence,5,8.5,4,5,2,1,2,1,3,2,5,4,4,1,5,5,5,5,4,2,5,5,5,4,4,4,4,3,4,5,2,2,5,5,5,5,5,4,5,5,4,3,2,2,2,4,2,Data Analyst
75299,21,Male,BCA,Information Technology,5,8.54,3,5,2,2,2,2,3,3,5,3,1,1,5,5,4,5,5,5,5,5,4,5,5,5,3,4,5,5,2,2,4,2,5,5,5,5,5,5,4,5,3,2,3,1,0,Business Analyst
20905,18,Female,M.Tech,Information Technology,6,8.2,2,5,2,3,2,1,3,4,2,4,1,1,4,3,3,3,5,4,5,5,4,4,4,5,2,5,4,5,4,4,4,1,5,5,5,4,5,4,4,5,1,1,4,4,1,Database Administrator
97482,19,Female,BCA,Artificial Intelligence,2,7.17,5,5,1,1,1,2,4,4,5,4,2,2,5,5,5,5,4,4,4,5,5,4,5,5,3,4,5,5,2,1,5,5,5,5,5,5,4,4,5,6,3,3,2,3,2,Data Analyst
47891,24,Male,MCA,Information Technology,4,8.64,4,5,2,2,1,2,3,4,2,4,1,1,4,2,3,3,4,4,5,5,4,5,4,5,2,5,4,4,4,3,3,2,5,5,5,5,5,5,4,3,3,3,2,2,1,Database Administrator
93133,19,Female,MCA,Data Science,3,7.98,4,5,2,2,1,2,3,3,5,4,5,4,5,4,5,3,5,3,4,4,4,3,3,4,5,5,4,3,2,2,2,1,5,5,4,5,5,5,5,7,1,2,2,3,1,Data Scientist
42034,23,Male,B.Sc,Information Technology,7,7.51,5,4,5,4,5,4,5,5,3,4,1,1,2,3,4,1,5,5,5,5,5,5,4,5,4,5,4,3,4,4,3,4,5,5,5,4,4,5,4,7,2,2,4,5,4,Software Engineer
39529,28,Male,BCA,Computer Science,8,6.5,2,5,1,2,2,2,2,3,5,5,1,1,5,3,2,5,5,5,5,5,4,5,5,5,2,3,4,5,3,2,5,3,5,5,4,5,4,5,4,4,2,3,3,1,2,Business Analyst
34196,20,Female,B.Sc,Information Technology,8,6.55,4,4,4,2,2,1,4,3,4,5,5,5,4,5,5,5,3,2,5,5,5,5,4,3,5,5,4,3,3,2,1,1,5,5,4,4,4,3,5,7,2,4,6,4,0,Data Scientist
81659,23,Female,MCA,Computer Science,8,6.66,3,3,4,3,4,4,4,5,2,3,2,1,3,4,3,1,4,3,5,5,5,5,3,4,3,5,5,2,4,5,3,1,5,5,5,4,5,5,5,6,2,3,6,3,2,Cybersecurity Analyst
94914,18,Female,BCA,Computer Science,5,9.09,4,4,2,2,2,1,3,3,5,5,2,1,5,3,3,5,5,4,5,5,5,5,5,4,2,3,4,5,3,1,5,2,5,5,5,5,5,5,4,6,3,2,2,2,0,Business Analyst
89229,23,Female,BCA,Data Science,2,7.69,4,5,3,3,2,2,3,3,3,5,1,1,2,2,2,3,4,3,5,5,3,4,3,5,1,5,3,3,5,3,2,2,5,5,5,4,4,5,4,5,2,1,4,3,3,Database Administrator
16613,24,Female,MCA,Data Science,7,6.8,4,3,3,3,2,2,3,3,5,4,5,3,4,4,4,3,3,3,4,4,5,3,3,4,5,4,5,2,3,2,1,1,5,4,5,5,4,5,5,6,2,3,3,4,1,Data Scientist
50340,28,Male,M.Tech,Artificial Intelligence,3,8.85,3,3,5,5,5,4,5,5,3,4,1,1,2,2,2,2,4,4,5,5,5,5,3,5,2,5,4,2,3,3,2,2,5,5,4,5,4,5,4,6,1,5,4,5,4,Software Engineer
95744,28,Male,MCA,Information Technology,8,9.0,5,3,5,5,3,2,4,5,5,5,5,5,4,5,5,4,4,5,5,5,4,4,3,4,5,5,5,2,5,2,2,3,5,5,4,5,4,5,5,5,3,5,3,4,1,AI Engineer
20444,26,Female,M.Tech,Information Technology,1,8.89,5,4,2,5,2,1,5,5,5,5,5,4,4,5,5,4,4,3,5,5,5,5,4,4,5,5,5,3,4,3,1,2,5,5,5,4,5,4,5,6,4,2,4,4,3,Machine Learning Engineer
18292,24,Male,MCA,Computer Science,3,9.07,3,3,4,4,4,4,5,5,3,5,3,1,2,2,3,1,4,4,5,5,4,5,4,5,2,4,4,2,4,5,2,2,5,5,5,5,5,4,5,8,1,4,4,5,1,Cybersecurity Analyst
23123,19,Male,MCA,Artificial Intelligence,7,8.93,5,5,2,3,2,1,4,4,5,5,5,5,5,5,5,4,4,3,5,5,4,4,4,5,5,5,5,3,4,3,1,1,5,5,5,5,4,5,5,5,2,4,5,4,4,Machine Learning Engineer
48756,27,Male,B.Tech,Information Technology,7,7.49,1,1,2,1,3,4,1,2,2,2,1,1,4,2,2,2,5,5,5,5,5,5,5,4,2,4,4,5,2,2,3,5,3,5,5,5,5,5,5,8,1,1,3,1,0,UI/UX Designer
45010,18,Male,M.Tech,Artificial Intelligence,7,8.02,5,4,3,3,3,4,5,5,3,4,2,1,2,3,4,1,4,4,5,5,4,5,4,5,2,5,4,4,5,5,2,2,5,5,5,4,4,5,4,8,2,5,5,4,5,Cloud Engineer
63007,27,Female,B.Tech,Artificial Intelligence,3,8.09,5,5,3,3,5,3,4,4,3,3,1,2,3,4,3,1,5,4,5,5,5,5,5,5,2,5,5,2,5,5,3,2,5,5,4,4,5,5,4,8,3,2,5,5,2,Cloud Engineer
18586,28,Female,B.Sc,Artificial Intelligence,3,9.53,5,4,5,4,2,3,4,5,4,5,5,5,4,5,5,2,4,5,5,5,4,4,3,3,5,5,5,2,5,2,1,2,5,5,4,4,5,5,5,6,2,3,5,4,3,AI Engineer
94625,25,Female,BCA,Information Technology,7,7.09,3,5,4,5,5,5,5,5,3,3,1,1,2,3,2,1,5,5,5,5,4,5,4,4,4,5,3,3,5,2,3,3,5,5,4,4,4,5,4,7,1,2,5,4,5,Software Engineer
92034,19,Male,B.Sc,Data Science,4,8.61,4,3,2,2,4,3,5,5,2,4,2,1,3,2,2,2,5,4,5,5,5,5,3,4,3,5,4,4,5,4,2,1,5,5,5,5,5,5,5,8,3,3,5,4,5,Cloud Engineer
59219,23,Male,B.Sc,Artificial Intelligence,4,8.81,4,4,4,5,5,4,5,5,2,3,2,2,2,2,2,2,5,5,5,5,5,5,3,4,4,5,5,2,4,4,2,2,5,5,4,4,4,5,5,7,2,3,4,5,3,Software Engineer
28928,18,Male,MCA,Data Science,2,9.22,4,3,3,4,4,3,5,5,2,3,2,2,3,4,3,2,4,4,5,5,3,4,3,5,3,4,5,3,4,5,3,1,5,5,5,4,5,5,5,6,3,5,4,3,4,Cybersecurity Analyst
10394,28,Female,MCA,Data Science,2,6.96,5,4,2,5,4,2,5,3,2,3,1,1,3,3,3,1,5,3,5,5,5,5,5,4,2,4,4,2,4,5,3,2,5,5,5,5,5,4,5,8,1,5,3,3,1,Cybersecurity Analyst
26921,24,Female,B.Sc,Artificial Intelligence,8,9.74,4,5,3,2,1,2,3,3,4,5,2,1,4,2,3,4,4,4,5,5,3,5,4,5,1,4,5,3,5,3,2,2,5,5,5,5,5,5,4,4,3,2,5,3,3,Database Administrator
32035,21,Female,M.Tech,Data Science,8,7.12,3,5,2,3,2,1,5,4,4,5,2,1,3,2,3,4,4,5,5,5,3,5,4,5,1,5,3,5,5,4,3,2,5,5,5,5,5,4,4,5,1,1,3,4,1,Database Administrator
15198,19,Female,B.Sc,Information Technology,3,9.75,3,3,4,2,5,2,5,4,3,4,2,2,2,3,4,2,4,5,5,5,3,5,5,5,2,5,5,3,5,5,2,1,5,5,4,4,5,5,4,4,2,3,6,4,2,Cloud Engineer
83665,22,Female,BCA,Artificial Intelligence,6,9.86,5,4,2,4,1,2,4,4,5,5,5,5,4,5,5,3,4,4,5,5,5,5,3,5,5,5,5,3,5,2,2,2,5,5,5,5,5,5,5,6,4,3,6,4,3,Machine Learning Engineer
78493,22,Male,B.Tech,Artificial Intelligence,2,7.26,2,5,3,3,2,2,4,3,4,4,1,1,3,2,2,4,4,3,5,5,3,4,3,5,2,4,4,4,5,3,2,2,5,5,5,5,5,4,5,3,1,2,3,4,2,Database Administrator
32006,26,Male,M.Tech,Information Technology,6,8.98,3,5,3,2,1,2,5,3,2,5,2,1,2,3,2,2,5,5,5,5,3,4,4,5,1,5,4,5,5,4,4,1,5,5,5,4,5,5,4,6,3,2,4,4,3,Database Administrator
13198,26,Male,M.Tech,Information Technology,5,6.53,5,4,2,5,2,1,4,4,5,5,5,4,5,5,5,3,4,4,5,5,5,4,5,5,5,5,4,2,4,3,2,2,5,5,5,4,4,4,5,6,4,5,3,5,4,Machine Learning Engineer
98308,23,Male,B.Sc,Computer Science,8,8.53,5,3,4,5,4,4,5,5,2,3,3,1,3,2,3,2,4,5,5,5,5,5,2,4,2,5,5,2,5,4,3,2,5,5,5,5,3,5,5,6,1,2,2,5,2,Software Engineer
16340,25,Male,B.Tech,Data Science,7,7.19,5,3,2,3,1,1,4,4,5,5,5,3,5,4,5,4,5,3,4,4,5,3,4,5,5,4,5,2,2,2,2,2,5,5,5,5,3,3,5,8,3,2,3,4,0,Data Scientist
88867,24,Female,M.Tech,Artificial Intelligence,8,9.8,3,4,1,2,2,2,3,3,4,5,2,1,5,5,3,5,5,4,5,5,5,5,5,5,3,4,5,5,2,1,4,3,5,5,4,5,4,5,4,6,2,3,3,2,0,Business Analyst
66415,27,Male,BCA,Data Science,3,8.99,5,3,5,5,2,2,5,4,4,5,5,5,5,5,5,3,4,4,5,5,5,4,4,5,5,5,5,3,5,3,2,2,5,5,5,5,4,5,5,6,1,2,4,4,4,AI Engineer
96441,27,Male,M.Tech,Information Technology,6,9.19,5,3,3,4,2,3,5,5,4,5,5,5,3,4,5,4,4,3,5,5,5,5,4,4,5,5,5,3,3,2,2,2,5,5,5,5,4,5,5,8,3,5,5,4,4,AI Engineer
16415,23,Female,M.Tech,Information Technology,5,7.11,4,5,2,2,2,2,3,4,4,4,2,1,2,2,3,4,4,3,5,5,4,5,3,5,1,5,3,4,5,5,3,1,5,5,5,4,5,5,5,6,3,2,4,3,2,Database Administrator
